productid	date	discountprice
8758	2008-06-01	80.76
8758	2011-04-12	90.50
8759	2000-04-22	192.45
8759	2003-11-25	166.57
8759	2012-05-29	189.53
8760	2003-02-04	455.54
8761	2002-12-14	195.13
8761	2007-11-10	286.67
8761	2011-09-11	232.38
8762	2000-01-30	343.27
8762	2002-10-04	383.39
8762	2008-01-23	383.39
8763	2003-02-02	127.55
8763	2006-01-08	140.17
8763	2007-06-07	136.62
8763	2010-05-22	140.17
8763	2011-08-30	114.56
8764	2008-08-29	58.52
8764	2008-08-30	65.13
8764	2009-01-29	65.24
8765	2000-02-22	71.09
8765	2001-02-17	64.49
8765	2004-01-14	94.81
8766	2000-12-24	33.27
8766	2003-12-04	46.79
8766	2009-02-05	40.54
8766	2011-07-03	31.38
8767	2000-09-18	20.66
8767	2002-11-13	39.66
8767	2006-02-17	16.85
8767	2007-01-28	18.94
8768	2000-01-25	358.53
8768	2004-02-03	392.81
8768	2006-11-10	428.43
8768	2010-06-22	341.11
8769	2006-01-05	195.71
8769	2006-05-18	195.71
8769	2007-09-11	172.05
8769	2011-05-21	162.78
8770	2000-02-28	24.59
8770	2000-05-16	16.74
8770	2009-05-30	16.86
8770	2010-12-30	19.68
8771	2002-10-03	297.14
8771	2007-08-09	254.27
8772	2008-11-01	144.28
8773	2009-11-14	82.49
8774	2006-12-29	100.57
8775	2002-08-13	68.03
8775	2010-05-22	102.74
8775	2011-08-08	75.90
8776	2000-09-02	228.20
8776	2005-08-14	249.62
8777	2003-07-20	117.74
8777	2006-02-24	107.37
8777	2010-03-24	140.37
8777	2011-05-02	145.69
8778	2000-08-17	324.25
8778	2001-11-03	333.07
8778	2003-12-31	288.94
8778	2007-08-05	343.07
8778	2010-05-14	294.21
8778	2011-09-16	339.42
8779	2002-12-25	20.06
8779	2012-02-20	26.02
8780	2002-12-08	376.18
8780	2004-01-24	376.18
8780	2007-09-07	376.18
8781	2009-01-16	255.95
8782	2004-02-04	175.43
8783	2000-03-01	353.21
8783	2000-12-29	353.21
8783	2002-03-14	353.21
8783	2002-09-30	353.21
8783	2003-08-24	353.21
8783	2004-01-31	353.21
8783	2008-09-01	353.21
8783	2011-04-26	353.21
8783	2011-11-09	353.21
8784	2000-02-08	200.74
8784	2003-11-22	152.47
8784	2005-08-22	161.64
8785	2002-07-20	173.45
8785	2005-12-30	187.98
8785	2006-05-24	154.60
8786	2002-04-19	430.35
8786	2004-05-08	439.70
8786	2011-01-22	426.77
8787	2007-02-14	68.55
8787	2007-07-05	83.56
8787	2011-05-28	145.31
8788	2007-11-06	161.83
8788	2009-11-02	135.50
8788	2011-12-18	166.24
8789	2000-02-25	9.57
8789	2004-11-08	9.94
8789	2010-10-19	12.45
8789	2012-04-25	8.94
8790	2009-11-10	151.41
8791	2002-11-20	382.36
8791	2004-12-16	382.36
8792	2000-05-22	64.63
8792	2005-06-28	75.53
8792	2012-06-25	68.70
8793	2000-04-25	65.86
8793	2003-10-16	182.93
8793	2011-07-05	97.94
8794	2012-05-10	446.36
8795	2003-03-15	271.38
8795	2003-10-28	217.59
8795	2012-03-03	275.93
8796	2008-11-23	222.68
8796	2009-06-21	194.47
8798	2008-08-28	199.57
8798	2010-09-21	199.57
8799	2001-03-01	202.57
8800	2000-06-05	116.65
8800	2001-12-20	118.62
8800	2009-02-24	119.49
8800	2011-11-04	117.89
8801	2007-09-17	55.61
8801	2008-10-01	59.14
8801	2011-07-26	41.21
8802	2008-07-09	112.58
8802	2011-01-13	110.27
8803	2001-06-26	176.94
8803	2010-05-10	184.09
8804	2003-11-11	478.56
8804	2004-04-18	478.56
8804	2007-08-26	478.56
8805	2004-04-18	235.29
8805	2005-05-18	252.55
8805	2010-03-21	189.96
8806	2002-06-03	75.09
8806	2008-05-28	70.32
8806	2008-06-30	72.57
8806	2010-08-27	98.12
8806	2012-01-10	95.56
8807	2000-05-17	38.78
8807	2007-09-15	36.78
8807	2007-12-18	50.37
8808	2005-05-14	111.06
8808	2010-12-09	162.41
8809	2000-11-14	4.93
8809	2003-04-23	4.93
8809	2008-09-06	4.93
8810	2006-01-05	375.32
8811	2006-09-03	116.57
8811	2010-11-03	120.10
8811	2011-12-02	116.07
8812	2012-02-07	146.98
8813	2006-03-20	100.57
8814	2001-10-23	394.73
8815	2001-07-05	140.31
8816	2000-03-25	63.57
8816	2002-03-20	56.70
8816	2002-07-13	51.44
8816	2005-07-13	45.77
8816	2008-09-08	60.19
8817	2001-06-27	16.73
8817	2002-11-09	15.54
8817	2010-03-19	10.73
8817	2010-07-07	11.23
8817	2010-08-26	7.17
8817	2010-10-09	6.37
8818	2000-04-05	184.78
8818	2001-03-19	184.78
8818	2008-08-25	163.82
8819	2004-06-08	188.21
8819	2011-09-02	193.49
8820	2000-03-14	199.02
8820	2003-10-26	199.02
8820	2004-08-19	199.02
8820	2005-11-08	184.22
8820	2007-03-16	199.02
8821	2001-10-10	275.43
8821	2005-07-27	300.31
8822	2000-05-18	227.83
8822	2009-11-21	257.03
8822	2012-05-04	266.23
8823	2009-10-27	414.70
8823	2010-07-14	468.96
8824	2000-01-10	410.85
8824	2001-01-11	355.44
8824	2007-12-19	410.85
8825	2004-05-26	144.28
8825	2012-05-06	131.94
8826	2000-07-01	180.64
8826	2008-10-31	201.65
8826	2009-12-14	180.12
8827	2000-06-20	232.92
8827	2003-12-31	187.29
8827	2006-04-05	224.18
8827	2010-10-18	207.89
8828	2000-06-17	192.95
8828	2005-08-27	201.32
8828	2008-01-08	194.01
8828	2008-07-24	201.32
8828	2008-11-09	201.32
8829	2002-09-12	69.71
8829	2011-04-08	80.60
8829	2011-07-14	143.08
8830	2002-08-21	169.44
8830	2011-01-07	153.14
8831	2004-01-11	286.75
8833	2002-06-30	235.34
8833	2005-04-09	235.34
8833	2009-09-16	235.34
8834	2003-06-27	180.19
8834	2006-01-09	216.36
8834	2007-12-27	172.95
8835	2001-09-03	189.12
8835	2006-07-17	173.05
8835	2010-04-16	187.55
8836	2010-11-13	192.08
8837	2003-06-02	13.15
8837	2006-05-27	12.16
8837	2012-01-15	11.50
8838	2002-07-26	267.92
8838	2008-05-25	274.78
8838	2008-12-11	323.67
8839	2005-07-10	94.35
8839	2005-10-01	84.05
8839	2012-04-02	122.62
8840	2000-08-07	209.70
8840	2007-06-16	198.54
8840	2010-02-16	146.75
8841	2004-06-17	191.67
8841	2009-06-17	215.39
8841	2010-03-31	191.61
8841	2010-06-13	265.65
8841	2012-04-20	178.97
8842	2001-01-28	32.92
8842	2002-06-12	37.07
8842	2006-06-19	54.79
8842	2008-02-16	47.37
8842	2009-04-28	40.70
8842	2012-03-09	57.47
8842	2012-04-24	49.87
8843	2003-07-18	225.60
8843	2007-07-29	223.40
8843	2011-09-25	256.62
8843	2012-04-06	254.46
8844	2000-11-21	68.26
8844	2000-12-09	57.26
8844	2004-09-15	83.34
8845	2008-04-04	52.61
8845	2010-09-08	69.01
8846	2000-06-14	163.78
8846	2003-10-27	163.01
8846	2007-08-03	163.78
8846	2009-09-18	163.78
8847	2011-02-06	58.38
8848	2002-11-19	20.57
8848	2004-10-08	22.69
8848	2005-10-18	15.92
8849	2000-02-20	160.53
8849	2002-06-07	213.76
8849	2007-08-04	196.93
8850	2000-08-20	172.58
8850	2006-04-28	164.11
8850	2011-04-04	187.91
8851	2008-03-17	167.82
8851	2009-04-21	178.19
8851	2009-06-23	134.97
8852	2000-07-10	221.60
8852	2004-03-15	254.07
8853	2009-07-07	439.45
8854	2002-09-12	6.00
8854	2003-12-19	5.68
8855	2011-04-30	215.22
8856	2003-05-10	210.28
8856	2006-01-01	168.46
8856	2012-05-18	148.28
8857	2007-03-11	353.45
8858	2004-03-26	296.25
8858	2004-06-17	296.25
8858	2008-03-28	296.25
8859	2004-08-25	190.69
8859	2005-10-06	260.54
8859	2011-04-21	205.71
8860	2000-09-24	58.12
8860	2001-12-22	59.07
8860	2002-11-01	59.70
8860	2006-10-15	60.01
8860	2011-01-11	59.65
8861	2000-08-12	286.19
8861	2003-12-09	222.89
8862	2000-06-04	263.89
8862	2000-11-25	236.36
8862	2005-12-29	300.47
8862	2010-07-10	237.85
8862	2010-10-25	314.62
8863	2000-11-10	268.53
8863	2009-10-15	207.85
8863	2012-05-18	226.58
8864	2011-12-08	108.30
8865	2003-05-31	89.57
8865	2005-01-27	89.57
8866	2000-09-29	134.95
8866	2004-11-21	134.95
8867	2004-09-26	288.21
8867	2009-04-19	395.35
8868	2001-05-03	90.88
8868	2005-11-30	75.61
8869	2001-05-14	25.62
8870	2002-12-30	231.69
8870	2003-09-21	196.74
8871	2012-02-11	58.04
8872	2001-08-22	71.69
8872	2011-05-03	50.51
8873	2000-09-17	15.31
8873	2003-10-06	17.65
8873	2008-03-23	16.00
8874	2000-12-28	216.65
8874	2004-10-01	179.82
8874	2007-08-15	194.52
8874	2008-05-17	212.90
8874	2012-01-12	95.10
8875	2009-06-11	106.13
8875	2010-06-17	74.12
8876	2002-09-17	218.51
8877	2003-03-19	37.71
8877	2010-03-29	32.66
8878	2011-12-16	327.54
8879	2001-03-24	101.61
8879	2003-09-03	70.63
8879	2011-08-06	74.96
8880	2005-04-29	341.91
8880	2006-05-20	264.34
8880	2009-08-09	356.81
8880	2011-05-09	411.45
8881	2000-09-21	144.25
8881	2001-05-01	144.25
8881	2001-05-24	130.36
8881	2004-05-29	129.83
8881	2005-06-03	131.28
8881	2005-08-23	140.15
8882	2010-06-27	69.79
8882	2010-12-22	112.11
8882	2011-02-05	65.75
8883	2000-04-20	246.77
8883	2001-05-04	358.66
8883	2008-02-29	232.93
8884	2001-12-14	32.65
8884	2010-06-04	27.97
8884	2010-10-07	35.04
8885	2003-05-16	160.50
8885	2005-05-02	190.59
8885	2006-01-25	195.26
8885	2011-10-01	156.36
8886	2001-03-05	9.38
8886	2002-12-26	10.71
8887	2001-02-11	12.72
8887	2002-05-11	12.78
8887	2005-04-23	11.86
8887	2009-08-16	12.78
8887	2011-01-26	12.78
8888	2000-01-25	92.95
8888	2001-11-17	111.37
8888	2008-09-04	88.69
8888	2010-09-14	69.09
8888	2011-07-25	113.68
8889	2000-12-26	5.11
8889	2002-09-01	5.11
8889	2011-02-25	4.47
8890	2000-05-05	67.42
8890	2003-08-07	54.06
8890	2007-03-13	62.86
8890	2007-07-21	52.88
8891	2006-10-31	108.35
8891	2007-04-24	108.35
8891	2010-06-25	108.35
8892	2006-12-25	56.38
8892	2007-09-26	90.53
8892	2011-09-15	36.90
8892	2012-04-14	39.94
8893	2003-12-15	13.11
8893	2004-04-02	9.06
8893	2004-05-02	11.80
8893	2009-06-29	13.82
8893	2011-06-14	15.74
8894	2004-07-23	25.88
8894	2009-03-01	25.56
8894	2010-06-15	27.25
8894	2011-07-21	36.70
8894	2011-08-25	50.60
8895	2009-02-10	292.40
8895	2009-09-29	292.40
8896	2003-06-06	43.08
8896	2005-09-17	39.42
8896	2006-06-11	38.63
8896	2012-01-19	29.71
8897	2000-02-16	96.14
8897	2002-01-04	120.03
8897	2007-01-27	78.10
8897	2009-10-17	112.48
8897	2012-03-05	94.48
8898	2000-05-22	136.64
8898	2004-11-03	119.72
8898	2007-04-15	138.41
8900	2002-10-10	14.56
8900	2003-10-26	14.29
8900	2004-09-29	17.28
8900	2005-05-06	17.75
8901	2001-01-06	170.35
8901	2002-04-24	179.56
8901	2003-07-29	179.56
8901	2003-12-05	179.56
8901	2011-11-18	173.81
8901	2012-06-19	179.56
8902	2003-06-22	149.05
8903	2002-10-12	211.48
8904	2001-02-19	6.77
8904	2002-06-01	8.14
8904	2009-09-04	8.19
8904	2012-01-05	8.24
8905	2008-06-22	39.05
8906	2006-09-08	5.78
8906	2008-09-02	11.36
8907	2003-05-26	256.12
8908	2010-03-28	343.34
8908	2012-05-13	402.02
8909	2000-09-25	93.16
8909	2001-03-21	71.86
8909	2010-02-24	44.09
8910	2009-01-20	101.40
8910	2010-02-28	142.22
8910	2010-09-23	113.76
8910	2011-10-18	140.19
8911	2004-09-19	145.41
8911	2009-10-06	133.56
8912	2005-08-06	18.99
8912	2009-03-06	18.57
8912	2010-12-11	18.99
8913	2001-01-11	15.20
8913	2001-11-21	15.63
8913	2006-01-12	17.71
8914	2009-10-01	354.76
8915	2001-10-09	424.59
8915	2004-02-19	417.02
8915	2004-06-09	434.63
8915	2010-07-18	364.56
8915	2010-12-07	348.83
8915	2011-09-07	434.63
8916	2008-09-04	119.38
8917	2000-04-22	353.18
8917	2001-08-11	263.67
8917	2002-12-08	289.05
8918	2007-11-06	97.59
8918	2011-01-09	155.65
8919	2002-05-31	287.60
8919	2008-07-18	274.59
8920	2006-01-30	76.89
8920	2009-05-23	76.89
8920	2011-09-20	76.89
8920	2012-02-11	74.17
8921	2000-10-11	75.49
8921	2003-11-22	68.37
8921	2010-02-25	70.59
8921	2011-06-30	61.59
8922	2001-07-03	66.21
8922	2009-06-12	103.04
8922	2010-04-02	89.97
8922	2010-10-16	88.45
8923	2010-11-28	94.82
8924	2001-01-26	23.46
8924	2006-06-14	23.46
8924	2011-11-13	23.46
8925	2012-04-04	128.07
8926	2000-07-01	154.17
8926	2009-01-13	171.80
8927	2003-09-27	66.49
8928	2000-09-16	430.00
8928	2001-03-15	430.00
8928	2003-01-28	430.00
8928	2003-11-10	430.00
8928	2005-01-17	430.00
8929	2001-07-28	35.88
8929	2002-06-27	77.23
8929	2004-07-25	55.84
8929	2008-09-17	27.24
8930	2005-08-10	124.35
8930	2012-06-16	75.66
8931	2004-05-29	56.42
8931	2010-01-17	57.57
8932	2001-03-31	303.09
8932	2001-11-18	320.43
8932	2010-12-09	298.50
8932	2011-08-28	277.69
8933	2010-03-31	211.29
8934	2004-12-30	233.61
8934	2007-08-18	187.88
8934	2008-06-27	184.48
8934	2009-03-01	188.87
8934	2009-07-02	221.01
8934	2009-11-21	211.23
8935	2001-01-19	169.77
8935	2010-09-29	183.35
8936	2005-04-08	249.47
8937	2005-09-09	155.27
8937	2006-07-29	139.29
8937	2007-12-31	145.15
8937	2011-12-02	127.38
8938	2000-05-26	415.89
8938	2006-09-18	409.83
8938	2009-08-19	432.96
8938	2012-03-19	418.85
8939	2001-07-31	358.49
8939	2010-11-27	358.49
8940	2002-12-16	72.14
8941	2001-03-09	38.32
8941	2002-03-19	71.49
8941	2008-05-12	36.74
8941	2010-01-04	103.56
8942	2003-01-05	32.08
8942	2009-05-28	31.89
8942	2010-05-02	27.93
8942	2010-06-27	32.08
8942	2012-03-21	32.08
8943	2001-03-08	14.19
8943	2002-08-20	13.08
8943	2006-09-15	14.19
8943	2010-04-09	14.19
8943	2010-04-16	14.19
8944	2001-09-11	244.91
8944	2007-03-17	214.20
8944	2010-09-21	192.46
8944	2011-03-02	175.88
8945	2002-10-05	405.00
8945	2007-09-29	405.00
8946	2001-12-19	61.82
8946	2006-02-25	64.86
8947	2002-12-17	180.97
8947	2012-04-08	180.97
8948	2005-06-14	136.45
8948	2006-07-10	106.20
8948	2011-03-11	135.24
8949	2000-09-14	144.31
8949	2009-04-12	144.31
8949	2011-10-29	144.31
8950	2000-03-01	49.78
8950	2007-07-27	55.65
8951	2000-02-10	124.55
8951	2000-07-08	126.45
8952	2000-08-03	103.51
8952	2005-05-04	91.19
8952	2007-04-13	104.15
8952	2007-11-15	114.32
8953	2004-08-05	239.29
8953	2010-08-12	191.38
8953	2011-08-02	207.40
8954	2001-04-04	385.10
8955	2004-09-10	79.86
8955	2004-10-03	68.01
8955	2011-09-10	165.56
8956	2000-03-05	220.65
8956	2007-05-08	150.10
8956	2010-10-29	242.51
8956	2012-01-20	216.35
8957	2004-09-27	29.19
8957	2009-03-31	28.93
8958	2000-04-30	95.77
8958	2000-05-08	153.50
8958	2000-08-12	161.79
8958	2012-04-21	168.52
8959	2002-12-24	378.61
8959	2004-03-02	378.61
8959	2007-02-27	378.61
8959	2007-04-16	378.61
8960	2003-06-26	243.39
8960	2005-06-30	195.56
8960	2011-03-10	189.74
8960	2011-07-03	188.39
8961	2002-03-03	414.70
8961	2011-02-03	414.70
8962	2008-03-10	317.08
8963	2009-05-15	276.28
8964	2009-01-12	372.71
8965	2002-06-14	56.49
8965	2005-04-10	51.41
8965	2008-05-07	68.83
8966	2001-09-26	120.70
8966	2003-11-17	93.23
8966	2004-06-07	104.86
8966	2010-07-21	86.08
8966	2012-01-09	116.64
8967	2000-10-27	223.48
8967	2001-10-06	223.48
8967	2007-06-01	223.48
8967	2008-01-19	223.48
8967	2011-02-26	223.48
8968	2000-12-05	241.56
8968	2005-04-02	244.19
8968	2011-02-28	269.49
8969	2004-03-02	26.92
8970	2001-10-29	65.82
8970	2002-05-18	60.33
8970	2007-02-21	59.58
8971	2001-11-10	182.82
8971	2002-02-12	182.56
8971	2003-05-17	158.88
8971	2012-01-28	182.95
8972	2006-08-17	443.31
8972	2011-03-31	446.08
8972	2011-06-16	446.08
8972	2011-08-31	446.08
8973	2002-12-17	11.02
8973	2006-02-13	7.52
8973	2008-06-23	12.76
8973	2011-11-07	13.08
8974	2006-03-22	254.61
8974	2009-06-18	240.83
8975	2001-07-26	297.08
8975	2002-10-23	295.36
8975	2004-04-18	274.80
8975	2005-05-10	284.71
8976	2011-02-22	92.07
8976	2012-05-29	91.04
8977	2001-02-01	146.24
8977	2002-01-12	160.47
8977	2005-08-12	222.19
8978	2003-04-23	228.01
8978	2010-07-29	206.91
8979	2004-06-21	113.46
8979	2010-10-04	113.46
8979	2011-02-10	113.46
8980	2000-08-27	14.84
8980	2001-03-05	20.43
8980	2007-04-12	9.94
8980	2008-09-12	18.90
8981	2008-05-28	89.22
8982	2000-06-22	210.79
8982	2000-11-02	130.58
8984	2000-10-07	68.32
8984	2001-06-07	31.89
8984	2010-09-24	42.41
8985	2000-04-09	87.60
8985	2000-04-25	84.32
8985	2001-10-21	88.05
8985	2008-04-10	81.30
8986	2000-11-12	224.76
8986	2001-10-03	243.81
8986	2002-10-12	226.00
8986	2007-12-16	272.44
8986	2010-03-14	269.14
8986	2010-10-04	286.01
8987	2008-09-29	111.53
8987	2010-09-29	106.70
8987	2011-01-19	80.11
8988	2000-07-23	144.76
8988	2008-09-15	203.68
8989	2004-02-13	121.12
8990	2000-10-08	196.03
8990	2011-12-15	158.07
8991	2004-07-22	281.11
8991	2008-04-01	283.32
8991	2008-08-14	283.32
8991	2009-07-26	272.10
8991	2009-12-16	283.32
8992	2002-03-26	168.69
8992	2007-02-04	214.96
8992	2011-05-20	200.21
8993	2000-01-14	44.60
8993	2000-11-21	39.10
8993	2002-05-19	36.08
8993	2003-08-18	37.44
8993	2005-02-26	32.48
8993	2005-10-12	45.30
8993	2011-08-29	40.87
8993	2012-04-30	42.84
8994	2002-03-25	9.51
8994	2002-05-06	5.62
8994	2011-08-18	5.50
8995	2010-02-07	178.40
8995	2010-09-22	225.22
8996	2000-10-12	426.41
8996	2005-05-08	426.41
8996	2007-02-24	425.55
8997	2003-12-24	250.80
8997	2009-03-07	250.80
8997	2011-08-12	250.80
8998	2001-01-15	56.65
8998	2008-10-11	61.38
8998	2009-08-08	57.01
8998	2011-06-08	54.63
8999	2011-09-13	275.04
8999	2012-03-07	234.72
9000	2000-03-28	58.18
9001	2002-11-26	361.86
9002	2008-07-31	60.42
9002	2009-03-25	78.94
9003	2000-03-16	33.77
9004	2001-10-25	25.42
9004	2006-12-04	21.80
9004	2008-06-29	31.47
9005	2002-10-09	159.45
9005	2006-01-12	159.45
9006	2000-03-13	126.23
9006	2003-08-09	174.76
9006	2011-04-19	115.33
9007	2002-04-05	235.89
9007	2002-04-09	225.64
9007	2011-11-22	229.92
9008	2000-12-05	109.83
9008	2003-07-03	98.13
9008	2007-09-22	225.75
9008	2011-03-16	252.93
9008	2011-12-15	167.46
9009	2001-08-10	100.86
9009	2003-12-21	92.72
9009	2006-10-05	123.23
9009	2006-12-01	104.04
9009	2007-05-22	112.70
9009	2008-10-27	115.54
9010	2002-06-04	255.77
9010	2003-09-06	303.39
9011	2000-09-27	171.06
9011	2002-08-16	149.15
9011	2008-01-19	171.06
9011	2010-10-12	151.51
9012	2008-06-27	163.64
9012	2011-02-21	163.64
9013	2005-10-31	182.27
9013	2010-09-29	219.22
9013	2012-05-07	188.28
9014	2007-06-04	232.05
9015	2006-10-25	193.71
9015	2012-05-21	193.71
9016	2001-04-17	468.19
9016	2001-09-11	468.19
9016	2004-05-16	468.19
9017	2001-02-03	20.19
9017	2006-03-12	15.61
9018	2001-03-28	75.05
9018	2001-09-14	68.39
9018	2003-02-16	33.20
9018	2004-09-26	40.10
9018	2010-11-15	71.59
9019	2001-11-18	319.72
9019	2006-10-21	303.14
9019	2009-08-24	344.23
9020	2007-07-05	290.91
9021	2006-06-30	48.97
9021	2008-01-26	57.51
9021	2010-01-31	54.22
9021	2011-03-14	50.87
9022	2008-10-24	280.89
9023	2011-05-31	191.01
9024	2010-07-14	58.38
9024	2012-03-22	47.57
9025	2000-05-25	309.77
9025	2004-04-19	309.77
9026	2009-06-25	55.84
9027	2011-12-05	175.28
9028	2000-02-07	5.26
9028	2001-07-25	6.20
9028	2004-03-17	6.23
9028	2004-10-02	5.89
9028	2005-03-11	6.41
9028	2011-06-16	5.37
9029	2001-01-11	13.13
9029	2009-09-21	12.17
9030	2000-02-06	387.93
9030	2003-01-17	387.93
9030	2008-02-12	387.93
9030	2010-05-26	387.93
9031	2003-03-22	257.58
9031	2004-12-19	290.00
9031	2005-04-28	240.18
9031	2011-05-30	233.54
9032	2003-02-20	185.25
9033	2004-07-29	51.09
9033	2005-03-19	30.90
9033	2006-03-30	46.31
9033	2012-06-15	32.42
9034	2000-08-16	417.05
9034	2001-10-11	391.55
9034	2011-06-27	288.27
9035	2007-10-23	48.26
9035	2010-05-29	60.78
9036	2003-04-16	263.37
9036	2005-01-06	273.50
9036	2010-03-26	273.50
9036	2010-10-08	262.51
9037	2003-08-24	324.71
9037	2011-08-09	324.71
9037	2011-11-16	324.71
9038	2002-02-16	116.18
9038	2004-11-19	151.43
9039	2000-01-16	183.57
9039	2011-03-01	172.54
9039	2011-05-09	156.87
9040	2002-06-11	281.24
9040	2008-09-29	257.33
9041	2008-02-26	34.68
9041	2008-07-06	29.24
9041	2011-02-27	35.41
9042	2011-11-23	141.53
9043	2011-07-13	93.84
9044	2000-04-26	26.91
9044	2004-09-01	31.75
9045	2001-01-24	159.17
9045	2002-08-24	152.82
9045	2007-01-11	203.97
9045	2007-11-06	201.17
9046	2004-09-18	57.11
9046	2005-06-05	59.46
9046	2009-02-07	80.87
9047	2001-03-06	56.90
9047	2002-05-17	50.54
9047	2003-02-16	55.96
9047	2009-05-28	56.12
9047	2011-10-27	63.66
9048	2000-07-05	181.96
9048	2003-06-16	189.47
9048	2009-01-08	165.08
9049	2001-11-19	173.26
9049	2002-09-19	181.26
9049	2003-08-31	216.83
9049	2005-09-05	264.00
9049	2009-02-02	179.67
9049	2010-04-25	256.81
9049	2011-12-30	255.22
9050	2000-07-23	226.17
9050	2003-08-31	211.16
9050	2008-11-24	200.28
9051	2001-04-13	72.39
9051	2002-10-19	183.31
9051	2005-08-13	120.00
9051	2010-10-01	130.57
9051	2011-06-03	109.44
9052	2001-03-11	44.16
9052	2001-06-12	52.53
9052	2004-11-19	37.13
9052	2004-12-11	57.02
9053	2003-04-24	212.15
9053	2004-06-16	212.15
9053	2005-01-12	212.15
9053	2012-01-12	212.15
9054	2001-12-18	384.58
9054	2008-08-14	462.45
9054	2011-10-14	479.13
9055	2000-03-25	112.86
9055	2001-03-17	99.16
9055	2007-08-18	112.86
9056	2002-04-10	250.43
9056	2002-05-04	186.68
9056	2003-07-15	220.84
9056	2003-12-25	118.34
9056	2010-06-17	122.73
9057	2001-04-22	133.13
9057	2006-07-26	208.26
9057	2008-02-03	124.45
9057	2010-12-20	159.12
9058	2002-11-02	229.90
9058	2010-07-29	210.96
9058	2010-09-26	206.87
9058	2011-02-20	243.20
9059	2000-06-05	178.70
9059	2001-05-27	168.84
9059	2001-11-19	121.86
9059	2005-08-29	151.27
9059	2011-11-18	126.25
9060	2000-04-27	90.77
9060	2004-05-04	102.39
9060	2009-02-27	96.32
9061	2000-09-07	216.81
9061	2006-11-18	139.29
9061	2009-02-12	227.93
9061	2011-03-27	171.83
9061	2012-05-15	148.16
9062	2009-01-11	238.61
9063	2011-10-20	271.35
9064	2004-01-08	252.76
9064	2004-03-25	252.76
9065	2000-04-16	247.67
9065	2000-06-23	195.77
9065	2002-09-21	123.84
9066	2009-10-27	220.98
9066	2010-08-17	193.81
9067	2000-10-10	52.13
9067	2001-11-14	52.13
9067	2002-08-26	50.61
9067	2003-04-17	50.31
9067	2006-01-05	52.13
9067	2010-08-14	52.00
9068	2001-07-23	246.29
9068	2006-11-23	208.47
9069	2001-08-12	60.23
9069	2010-12-16	99.17
9070	2000-02-14	415.22
9070	2009-09-03	415.22
9071	2002-06-01	94.97
9071	2003-03-27	73.44
9071	2006-04-11	66.70
9072	2009-03-28	283.80
9073	2000-04-01	204.57
9073	2007-11-29	204.57
9073	2010-04-20	204.57
9074	2000-01-23	85.21
9074	2001-07-27	133.30
9074	2010-05-08	60.91
9074	2011-12-18	147.83
9075	2000-08-05	62.41
9075	2006-08-06	81.37
9075	2009-11-19	73.66
9076	2002-12-23	227.13
9076	2008-03-29	316.64
9076	2008-10-30	320.86
9076	2010-09-16	313.99
9076	2011-12-06	266.95
9077	2000-05-02	183.64
9077	2003-10-30	202.53
9077	2007-02-26	174.21
9077	2007-06-27	199.41
9078	2009-04-06	379.32
9079	2002-05-19	313.06
9079	2005-10-21	191.58
9079	2007-10-10	301.42
9080	2001-07-31	190.09
9081	2000-07-11	416.65
9081	2002-09-21	333.80
9081	2010-02-03	412.58
9081	2010-02-06	405.21
9081	2011-12-14	456.94
9082	2001-01-28	170.14
9082	2009-02-06	163.65
9082	2012-01-18	170.14
9082	2012-06-03	170.14
9083	2003-09-18	184.98
9083	2004-02-13	182.23
9083	2007-11-21	184.98
9084	2003-04-13	145.77
9085	2003-06-20	392.53
9085	2004-08-18	354.82
9085	2012-02-10	444.42
9086	2000-02-22	113.20
9086	2000-08-14	141.98
9086	2001-11-01	104.51
9086	2003-04-12	163.08
9086	2006-08-07	153.00
9086	2009-07-14	176.11
9087	2000-07-27	172.64
9087	2002-05-12	163.23
9087	2004-02-08	74.41
9087	2008-07-17	131.38
9087	2010-01-27	209.86
9088	2000-11-21	85.01
9088	2003-03-22	108.05
9088	2004-04-04	84.23
9088	2009-04-13	112.12
9089	2001-12-27	176.68
9089	2011-10-16	117.57
9089	2011-10-29	192.22
9090	2001-01-13	113.10
9091	2008-01-10	365.14
9091	2008-01-14	341.36
9091	2010-08-27	349.88
9091	2012-05-28	347.90
9092	2004-05-08	193.03
9092	2007-07-19	141.87
9092	2010-05-12	257.16
9092	2011-01-02	210.29
9093	2005-08-13	6.54
9093	2009-05-02	8.59
9093	2009-10-22	8.08
9094	2000-12-04	348.01
9095	2007-07-21	89.30
9096	2006-01-17	284.75
9096	2009-07-26	257.55
9097	2007-06-08	72.61
9098	2000-08-15	307.40
9098	2000-12-06	341.09
9098	2007-06-04	350.14
9098	2010-10-12	294.29
9098	2011-12-21	411.15
9099	2003-03-05	29.24
9099	2006-01-30	32.75
9099	2012-04-09	28.82
9100	2000-01-08	79.03
9100	2000-09-06	49.32
9100	2004-10-30	61.43
9101	2000-10-29	69.53
9101	2004-08-29	69.53
9101	2010-08-18	69.53
9102	2000-01-12	128.53
9102	2001-12-30	107.54
9102	2003-05-10	93.07
9103	2005-06-16	36.86
