productid	name	retailprice
13190	Rapmunex	96.14
13191	Trutumazz	94.33
13192	Bartinefan	200.42
13193	Qwitumover	302.83
13194	Klipebewin	307.86
13195	Unnipistor	333.40
13196	Raptanin	68.13
13197	Lomfropex	373.12
13198	Zeenipopower	480.87
13199	Rapjubover	274.79
13200	Varrobilover	179.42
13201	Grodudollower	354.72
13202	Lomtanentor	426.68
13203	Emsapar	494.45
13204	Tuperupicator	434.77
13205	Tupweran	466.68
13206	Lombanover	260.17
13207	Surbanower	480.26
13208	Tupsapewax	75.37
13209	Supmunan	4.33
13210	Thrusipanower	152.10
13211	Parhupentor	64.46
13212	Monkilentor	204.94
13213	Enddimimistor	329.30
13214	Dopdimommin	476.40
13215	Adsapazz	134.16
13216	Thruhupistor	398.61
13217	Adkilantor	242.69
13218	Inrobopazz	45.89
13219	Endhupepistor	65.01
13220	Inglibamin	70.29
13221	Thrueredgax	366.57
13222	Endzapax	104.87
13223	Dopdimupicator	102.32
13224	Parhupewin	400.79
13225	Varpebover	300.80
13226	Emtumentor	3.13
13227	Doppickackentor	451.28
13228	Tuppickamazz	213.29
13229	Supnipadantor	166.14
13230	Inkilar	191.90
13231	Trueradower	395.54
13232	Emsapadistor	480.08
13233	Endsipistor	421.44
13234	Tipsapommicator	148.16
13235	Klihupin	65.76
13236	Tipjubex	415.46
13237	Frosapistor	107.63
13238	Groquestantor	219.07
13239	Frozapegower	462.01
13240	Winkilewazz	186.74
13241	Ciptumistor	184.83
13242	Monfroponax	98.29
13243	Upnipegower	372.84
13244	Barzapollan	189.82
13245	Reweradower	32.68
13246	Endsipador	389.38
13247	Monweranover	371.12
13248	Adtumanor	326.42
13249	Rapcadamin	174.70
13250	Thruwerpepan	434.79
13251	Varsipazz	325.44
13252	Tupdudegor	328.23
13253	Inveninax	416.86
13254	Supzapaquover	205.51
13255	Unmunan	312.85
13256	Qwitanower	250.86
13257	Tuppickex	325.36
13258	Cipsipar	94.66
13259	Upglibicantor	134.97
13260	Varglibopax	464.55
13261	Lomwerantor	308.88
13262	Surbanefentor	267.97
13263	Varkililar	409.23
13264	Unglibilex	312.43
13265	Tupquestackor	256.56
13266	Tuptanistor	84.38
13267	Parwerinantor	283.51
13268	Froericar	182.14
13269	Tipsapefor	411.64
13270	Zeetumax	218.69
13271	Thruglibaquar	291.98
13272	Zeewerar	24.62
13273	Qwisapicator	83.88
13274	Ciptumantor	378.27
13275	Tipfropantor	385.46
13276	Adtaninax	269.28
13277	Surtanax	232.02
13278	Dophupefentor	412.50
13279	Ciprobexar	369.11
13280	Tiptinex	411.42
13281	Frokilan	132.01
13282	Barcadupentor	125.86
13283	Unrobefax	39.59
13284	Grozapinantor	231.35
13285	Varjubegistor	366.46
13286	Suppickan	68.31
13287	Upbanower	64.22
13288	Adhupin	216.93
13289	Klikilower	335.32
13290	Updudex	314.90
13291	Upnipan	91.10
13292	Unwerpantor	13.97
13293	Pardudilover	85.10
13294	Barsipar	497.47
13295	Adjubower	377.86
13296	Tipcadefin	416.86
13297	Grovenover	189.06
13298	Adfropor	61.41
13299	Rapfropentor	433.26
13300	Kliweramover	448.30
13301	Zeeerazz	106.88
13302	Cipsapin	189.98
13303	Tuptinegor	414.78
13304	Froquestar	456.00
13305	Klidimackicator	143.82
13306	Uphupentor	301.82
13307	Hapweristor	245.36
13308	Froquestazz	39.59
13309	Adbanover	320.05
13310	Thrueror	44.56
13311	Barnipentor	19.83
13312	Klitinopan	412.86
13313	Frowerefazz	225.55
13314	Dopnipopar	223.55
13315	Windimonistor	333.53
13316	Windimaquor	184.02
13317	Emjubax	229.38
13318	Thrutumopar	178.88
13319	Adsapower	445.97
13320	Thrubanax	189.25
13321	Grodudax	21.16
13322	Monnipover	67.58
13323	Zeewerpimentor	346.82
13324	Fromunentor	97.74
13325	Zeedudicator	128.59
13326	Enddimin	279.01
13327	Winsapax	439.52
13328	Bardudommantor	86.41
13329	Supglibover	1.41
13330	Tipvenex	468.60
13331	Invenaquentor	81.23
13332	Rapglibackar	171.61
13333	Wintanimazz	479.24
13334	Unquestover	420.81
13335	Hapquestower	305.54
13336	Tiphupin	442.03
13337	Intinar	211.08
13338	Barzapor	83.59
13339	Cipquestonicator	88.53
13340	Ciperower	65.64
13341	Frodudegax	322.95
13342	Adfropicistor	25.64
13343	Unpebegan	396.88
13344	Qwiwerpamistor	291.75
13345	Resipantor	296.07
13346	Zeetanepax	178.24
13347	Tiperopazz	288.41
13348	Emeror	361.54
13349	Winsipicator	164.93
13350	Inpebantor	194.84
13351	Cipbanin	188.48
13352	Parfropistor	11.17
13353	Upsipollentor	115.44
13354	Klitinower	245.01
13355	Ciphupollicator	428.14
13356	Thrudimommer	40.30
13357	Monweristor	343.16
13358	Bartumedax	318.04
13359	Qwipickazz	328.41
13360	Monfropedgover	364.81
13361	Unquestexin	362.30
13362	Thruwerepower	159.95
13363	Invenin	39.17
13364	Dopdimefower	351.45
13365	Indudax	463.33
13366	Adpickamentor	348.22
13367	Endtumazz	433.63
13368	Kliglibadantor	304.74
13369	Rapdimentor	418.01
13370	Adkilackan	391.50
13371	Wintumomman	472.94
13372	Qwifropopower	146.79
13373	Dopkilaquover	91.35
13374	Endtuman	381.33
13375	Cipjubefor	366.31
13376	Hapquestimentor	495.52
13377	Adquestover	170.69
13378	Thruglibar	56.07
13379	Lompebin	301.67
13380	Adpickanan	450.35
13381	Cippickax	490.60
13382	Intinilicator	78.98
13383	Klihupamin	421.48
13384	Trududantor	306.58
13385	Doppebar	281.12
13386	Endhupackor	71.06
13387	Gropebewar	57.18
13388	Thruerexor	235.23
13389	Dopvenin	492.67
13390	Tupdudar	266.24
13391	Unfropover	99.87
13392	Qwiericator	393.04
13393	Frotanadantor	255.18
13394	Parwerantor	223.73
13395	Klitinor	203.34
13396	Thruerupazz	164.00
13397	Montinommover	486.46
13398	Truquestamicator	46.44
13399	Emsapor	328.42
13400	Zeedimex	447.85
13401	Barsipadazz	244.61
13402	Trucadamor	483.67
13403	Adsipackentor	443.53
13404	Rapquestegentor	273.43
13405	Winwerpentor	221.90
13406	Tipvenplantor	42.69
13407	Supsaponin	419.82
13408	Inpeban	234.10
13409	Unjubistor	378.70
13410	Tuppebaquicator	432.62
13411	Pardudefower	369.61
13412	Monerackor	288.10
13413	Varnipewor	17.37
13414	Rapsapican	378.06
13415	Dopdudimax	374.21
13416	Bareristor	284.32
13417	Thrududinover	238.47
13418	Inwerinover	232.60
13419	Froeranex	71.33
13420	Qwiweristor	393.27
13421	Rapvenimazz	292.04
13422	Cipsipicator	199.40
13423	Truglibex	312.07
13424	Endbanplex	152.77
13425	Dophupar	292.63
13426	Barnipantor	80.90
13427	Thrubanefistor	391.61
13428	Empebar	367.63
13429	Qwibanegower	178.99
13430	Parfropax	203.30
13431	Vardimewax	10.06
13432	Tipnipaquex	125.25
13433	Unnipantor	227.64
13434	Haphupedgin	353.82
13435	Emrobor	206.74
13436	Supdimimazz	7.93
13437	Varkilepax	135.45
13438	Winquestantor	149.04
13439	Doptanupan	85.68
13440	Tipcadin	239.43
13441	Rejubar	151.24
13442	Tupmunefantor	323.07
13443	Rezapopower	356.52
13444	Qwipebupax	61.05
13445	Froeror	396.63
13446	Zeesipazz	311.77
13447	Ciperimor	376.67
13448	Unmunollex	377.12
13449	Supquestazz	349.52
13450	Tipglibistor	419.02
13451	Doprobower	425.54
13452	Rapbanover	254.87
13453	Fropickadentor	475.11
13454	Klibanadan	435.15
13455	Froweristor	156.81
13456	Cippickor	46.21
13457	Monquestefex	172.60
13458	Froquestepar	291.76
13459	Parmunackistor	480.80
13460	Dopmunazz	142.00
13461	Lomtumaquan	151.08
13462	Supmunantor	53.19
13463	Raptumamicator	56.11
13464	Lommunax	176.40
13465	Winerantor	423.56
13466	Thrududex	245.35
13467	Tupvenonentor	61.45
13468	Adkilax	163.56
13469	Dopmunupover	172.32
13470	Winpickover	367.28
13471	Montumex	149.88
13472	Wintumicator	90.43
13473	Haptananantor	147.91
13474	Adtanower	331.90
13475	Montanimin	243.03
13476	Wintanax	468.97
13477	Zeezapinar	342.88
13478	Frosipeficator	252.02
13479	Qwikilax	256.14
13480	Unpickantor	480.86
13481	Lomkilan	204.23
13482	Cipgliban	15.49
13483	Tupsapover	19.11
13484	Upbanantor	259.97
13485	Unpickan	277.77
13486	Kliquestamentor	255.19
13487	Surhupantor	150.15
13488	Fromunar	292.50
13489	Ciperefantor	198.01
13490	Supvenewentor	161.52
13491	Adsipor	335.33
13492	Monsipedax	343.69
13493	Qwierplar	168.25
13494	Doptumazz	443.68
13495	Emsapador	89.34
13496	Rapquestan	99.05
13497	Adfropicator	267.97
13498	Parsapor	181.12
13499	Qwivenantor	137.50
13500	Tupnipor	152.28
13501	Winzapador	251.32
13502	Endtumanower	214.12
13503	Infropentor	205.80
13504	Repickan	482.24
13505	Inglibaquor	270.14
13506	Klizapedgazz	336.11
13507	Zeehupar	107.95
13508	Frodimefistor	144.21
13509	Monglibex	193.11
13510	Supdimedover	187.84
13511	Endcadicator	203.34
13512	Varpebopantor	420.58
13513	Endwerax	36.62
13514	Adsapar	499.93
13515	Monhupover	437.77
13516	Qwikilicar	136.59
13517	Adpebover	35.08
13518	Grovenupin	296.13
13519	Qwidudex	398.64
13520	Adwerpistor	169.36
13521	Untanan	96.21
13522	Incadistor	268.96
13523	Lomwerpazz	465.55
13524	Supsapexin	11.80
13525	Grotinower	32.95
13526	Varcadicator	306.19
13527	Endbanar	422.18
13528	Inglibimar	204.23
13529	Lomrobommover	243.56
13530	Groglibanower	144.98
13531	Klifropazz	202.00
13532	Qwicadentor	162.76
13533	Thrutinower	115.52
13534	Suphupewicator	104.87
13535	Tupjubedgistor	230.55
13536	Uppickewin	490.11
13537	Varrobefantor	309.69
13538	Addimomman	36.87
13539	Addimegantor	489.83
13540	Unhupantor	441.66
13541	Winwerpazz	148.24
13542	Fronipistor	6.94
13543	Barbanedower	100.38
13544	Tipjubazz	11.17
13545	Undimower	458.18
13546	Lomfropegazz	414.74
13547	Rapfropicator	308.07
13548	Rapquestex	168.31
13549	Vartinefazz	6.91
13550	Thrusipower	452.75
13551	Adpebor	64.97
13552	Frotinantor	471.83
13553	Reerin	282.48
13554	Emsipedex	468.14
13555	Unsipar	57.07
13556	Endtinedover	482.36
13557	Lomjubanazz	248.57
13558	Cipjubar	195.00
13559	Resapax	450.29
13560	Grobanedgex	463.96
13561	Emsapor	413.93
13562	Emeran	403.72
13563	Retumin	400.65
13564	Surmunentor	49.13
13565	Barmunimar	485.84
13566	Emmunentor	41.58
13567	Retumentor	306.07
13568	Cipsapantor	431.75
13569	Enddimax	270.39
13570	Hapzapamantor	447.66
13571	Barpickex	326.90
13572	Cipfropopar	498.20
13573	Qwicadax	306.30
13574	Zeeglibistor	456.98
13575	Emkilin	22.12
13576	Surericator	90.27
13577	Emhupax	169.57
13578	Tipnipommistor	455.38
13579	Truvenor	53.62
13580	Surquestewicator	118.21
13581	Adtanimor	498.12
13582	Klinipentor	254.86
13583	Tipjubistor	198.32
13584	Enddudanazz	290.81
13585	Cipnipinower	81.01
13586	Sursipex	230.17
13587	Trumunover	380.27
13588	Qwiweror	147.38
13589	Truwerinex	48.80
13590	Tuptumex	248.19
13591	Grosapistor	242.54
13592	Qwisipentor	115.69
13593	Parmunower	86.59
13594	Unkilador	26.88
13595	Doppebazz	28.73
13596	Surzapar	244.52
13597	Winnipover	106.29
13598	Uprobax	52.25
13599	Haphupadower	25.33
13600	Klisipar	417.60
13601	Klinipadax	109.68
13602	Klitumax	376.32
13603	Klihupistor	397.93
13604	Supsapan	59.25
13605	Supfropommar	126.85
13606	Tupzapan	66.77
13607	Parkilax	166.53
13608	Tuptumopar	325.50
13609	Klitinantor	447.02
13610	Wintumentor	466.80
13611	Trujubilentor	313.79
13612	Emnipover	293.18
13613	Hapsapamantor	142.38
13614	Adsapex	333.08
13615	Growerpopistor	465.84
13616	Tiptinar	160.07
13617	Adjubackan	206.40
13618	Winquestantor	110.84
13619	Injubplistor	468.12
13620	Supzapefan	256.67
13621	Uptuman	161.31
13622	Suppebexentor	159.69
13623	Frovenar	383.95
13624	Parfropupover	23.20
13625	Inhupopicator	206.12
13626	Fronipazz	212.21
13627	Hapkilopor	412.61
13628	Cipnipan	280.43
13629	Endbanollazz	429.25
13630	Rebanommentor	277.60
13631	Trukilor	483.97
13632	Haperupower	118.32
13633	Thrutumanor	431.06
13634	Lomwerar	136.01
13635	Supsipollistor	9.53
13636	Upcadedex	122.79
13637	Endnipin	356.94
13638	Monweregantor	140.07
13639	Cipvenazz	164.96
13640	Adrobegicator	15.24
13641	Trufropilex	64.63
13642	Tupquestupan	55.77
13643	Varwerackin	200.36
13644	Surtumedicator	82.00
13645	Rapbanicator	434.40
13646	Barglibinin	449.36
13647	Enddiman	473.31
13648	Redudadan	253.51
13649	Zeewerefin	61.04
13650	Parrobax	368.66
13651	Montinadar	39.12
13652	Renipimistor	495.46
13653	Intumedex	84.13
13654	Frovenexentor	268.65
13655	Aderefistor	257.29
13656	Fropickar	449.99
13657	Dopquestedicator	492.37
13658	Surkilimazz	375.73
13659	Zeevenazz	353.12
13660	Surbanover	414.64
13661	Grotanewover	154.16
13662	Superepax	386.11
13663	Tipsipistor	396.25
13664	Monfropazz	170.42
13665	Unkiledgicator	482.83
13666	Zeetanexin	196.47
13667	Grofropex	362.13
13668	Requestimor	7.37
13669	Grotanax	324.55
13670	Upjubedgex	344.05
13671	Inpebepar	303.13
13672	Tipfropopin	67.33
13673	Supdudegin	445.87
13674	Grotinegan	453.88
13675	Superedor	193.04
13676	Emerimax	106.54
13677	Emzapamor	459.32
13678	Gropebicazz	302.95
13679	Cipvenan	88.80
13680	Frozapupower	256.76
13681	Tupdudegan	238.89
13682	Surbanommax	160.10
13683	Tupquestilex	220.39
13684	Frotanin	61.60
13685	Hapjubin	239.48
13686	Thrupickommax	488.52
13687	Parbanilazz	35.19
13688	Ciphupadex	163.41
13689	Zeerobamantor	378.72
13690	Surglibupover	59.54
13691	Frowerar	130.42
13692	Montanower	481.21
13693	Emwerpax	286.95
13694	Varsipollar	250.33
13695	Tipquestin	361.08
13696	Dopdimommer	178.53
13697	Embanplower	159.52
13698	Truvenower	30.94
13699	Thrujubex	99.17
13700	Cipsipommax	238.93
13701	Grosipan	88.23
13702	Cipwerpistor	466.95
13703	Tupmuninover	428.97
13704	Fromunamistor	216.99
13705	Lomkilewex	66.53
13706	Wintumex	471.79
13707	Dophupimax	50.58
13708	Haptumicator	130.25
13709	Grobanan	76.61
13710	Frokiledower	151.75
13711	Surkilex	490.67
13712	Rewerpanex	190.42
13713	Cipquestollistor	287.93
13714	Empebupistor	97.36
13715	Endtumazz	176.74
13716	Monkilan	494.05
13717	Tipfropantor	166.72
13718	Lomzapimistor	335.65
13719	Haptumonazz	430.94
13720	Frodudar	494.31
13721	Tipsaponover	162.28
13722	Trueror	199.72
13723	Redudonor	128.65
13724	Rerobedgex	266.01
13725	Moncadedgex	214.62
13726	Upcadanor	321.92
13727	Fromunan	280.38
13728	Endquestewan	196.55
13729	Emvenopover	93.80
13730	Adzapimin	15.51
13731	Ciptinin	447.02
13732	Rapzapepazz	429.38
13733	Adpebantor	204.78
13734	Dopsipentor	349.87
13735	Lomdudefin	169.53
13736	Tipbanegor	271.95
13737	Doppebex	231.14
13738	Upwerpantor	4.40
13739	Endvenower	495.07
13740	Enderamover	267.69
13741	Upquestinicator	438.93
13742	Trupebanor	404.94
13743	Barpickegex	87.79
13744	Truwerower	227.97
13745	Emquestower	68.87
13746	Winsapanower	440.01
13747	Suptinan	194.28
13748	Frozapopan	190.59
13749	Winglibinicator	74.58
13750	Winveniman	367.03
13751	Dophupistor	12.81
13752	Endglibar	323.87
13753	Barsipefin	100.01
13754	Barrobor	104.86
13755	Cipwerpilex	77.65
13756	Raptanentor	388.51
13757	Kliglibantor	339.30
13758	Repebicator	163.96
13759	Lompickax	3.37
13760	Klicadollower	244.60
13761	Redimaquor	192.41
13762	Klihupentor	354.04
13763	Lomzapanantor	37.45
13764	Repickin	62.10
13765	Supsapin	204.73
13766	Surwerpantor	62.29
13767	Adtumin	485.64
13768	Uprobegantor	438.05
13769	Monpebex	427.83
13770	Surglibex	404.80
13771	Winrobantor	263.92
13772	Varwerin	163.32
13773	Endtumaman	340.58
13774	Fropickex	164.24
13775	Gronipover	56.37
13776	Rapjubonazz	257.34
13777	Grobanan	112.93
13778	Winkilax	400.68
13779	Tuphupicator	198.14
13780	Thruwerilentor	274.62
13781	Unfropamar	128.64
13782	Zeedudax	90.79
13783	Tupwerpax	122.97
13784	Cipsipexistor	226.77
13785	Surbanower	3.70
13786	Suprobefar	124.16
13787	Winmunegower	330.37
13788	Tupdudommar	100.92
13789	Qwiglibedgan	273.22
13790	Rapquestantor	281.02
13791	Klicadollar	432.65
13792	Grojubegazz	68.18
13793	Kliquestegover	2.03
13794	Thrupickax	251.47
13795	Adtumollower	76.28
13796	Parhupedgan	85.90
13797	Qwierewex	368.50
13798	Trudimantor	26.69
13799	Pardudover	24.24
13800	Lompebaquan	7.59
13801	Suphupower	454.37
13802	Suphupover	256.23
13803	Endglibedgower	262.76
13804	Barsipazz	169.78
13805	Tupkilower	104.11
13806	Grorobanower	349.49
13807	Inpickaquax	483.28
13808	Monpickistor	435.76
13809	Emtumistor	49.49
13810	Tupdimover	320.31
13811	Uphupar	276.58
13812	Uptumefin	438.62
13813	Vartumadantor	465.82
13814	Rezapor	228.75
13815	Thrutinazz	116.96
13816	Tupdimin	102.63
13817	Doptumamentor	232.07
13818	Qwihupin	310.67
13819	Inweran	59.40
13820	Supwerentor	81.58
13821	Rapsipax	231.91
13822	Suptumin	385.72
13823	Supwerpicator	165.83
13824	Varpebar	147.81
13825	Thrupickedan	472.15
13826	Enderaquazz	196.74
13827	Undudommistor	162.29
13828	Vartinimex	90.12
13829	Gromunicator	88.97
13830	Frorobantor	470.48
13831	Haprobantor	388.84
13832	Repickupentor	87.24
13833	Klierefan	377.44
13834	Raptanantor	191.55
13835	Rapwerexax	320.25
13836	Hapkilollin	372.42
13837	Varhupollistor	328.03
13838	Klisapor	453.18
13839	Trucadefax	123.66
13840	Dophupommower	154.21
13841	Partinicator	140.87
13842	Surzapar	394.61
13843	Monjubackentor	52.43
13844	Tupnipackex	452.91
13845	Grovenin	5.44
13846	Supquestentor	494.03
13847	Inhupaquazz	102.36
13848	Barrobantor	273.28
13849	Winbanamover	135.51
13850	Hapjubefover	473.65
13851	Unnipar	353.83
13852	Recadover	58.82
13853	Varwericax	467.29
13854	Thrududin	442.66
13855	Rezapimin	275.67
13856	Addimax	69.65
13857	Zeedudan	91.40
13858	Raprobommicator	115.96
13859	Trupebinentor	197.63
13860	Trunipantor	407.37
13861	Dopvenor	188.20
13862	Barbanan	394.17
13863	Parglibor	347.80
13864	Fropickin	79.01
13865	Partanegax	431.47
13866	Surbaninazz	190.34
13867	Cipquestex	62.18
13868	Barsapepover	275.27
13869	Rappickower	408.51
13870	Rapquestegover	244.55
13871	Truvenazz	274.60
13872	Hapkilepan	278.89
13873	Thrukilover	188.01
13874	Inzapollar	405.19
13875	Hapsapilor	440.70
13876	Zeetanar	337.30
13877	Barvenexazz	334.29
13878	Inglibackax	212.92
13879	Dopdudexover	143.36
13880	Endvenupover	478.12
13881	Endtumower	95.38
13882	Emtumin	389.01
13883	Trutanax	454.61
13884	Klieraquover	115.31
13885	Inmunegower	117.65
13886	Surzapinicator	331.02
13887	Surfropax	119.95
13888	Varpickewex	434.78
13889	Inrobor	415.88
13890	Doppebegentor	251.59
13891	Adquestopax	282.02
13892	Klirobover	213.07
13893	Cippebedgex	256.55
13894	Bartinegistor	216.29
13895	Grotinan	466.00
13896	Endtumadantor	246.70
13897	Cipdudefar	47.82
13898	Fromunover	473.42
13899	Rezapedgax	22.43
13900	Survenamistor	315.10
13901	Inkilupazz	432.85
13902	Tipdudan	327.09
13903	Inwerower	364.77
13904	Cipbanedgar	390.96
13905	Upwerpilantor	200.05
13906	Zeedudax	75.94
13907	Tippickistor	370.81
13908	Zeepebicator	63.10
13909	Cipvenor	2.96
13910	Upcadicator	438.37
13911	Endwericower	235.37
13912	Rapvenefistor	378.47
13913	Emfropopex	472.59
13914	Parkilamar	219.51
13915	Frosipex	312.99
13916	Refropistor	299.19
13917	Tipdimanantor	439.56
13918	Winhupexistor	233.48
13919	Frodimower	461.36
13920	Uppebedgower	101.45
13921	Lomnipantor	71.40
13922	Frosipefantor	127.40
13923	Zeetanedgower	359.39
13924	Endhupefistor	157.92
13925	Monfropamar	462.53
13926	Varcadegistor	62.53
13927	Tupmunaman	23.34
13928	Barcadex	471.72
13929	Monerackantor	439.19
13930	Parerollax	195.00
13931	Endquestilantor	290.48
13932	Parrobinantor	360.87
13933	Tipjubower	191.49
13934	Truvenistor	328.26
13935	Surhupax	46.28
13936	Endcadan	268.28
13937	Endwerpar	25.24
13938	Winpebexar	64.65
13939	Winmunedgax	415.26
13940	Surcadax	42.71
13941	Supgliban	460.21
13942	Intinin	57.85
13943	Rapnipicator	432.82
13944	Barjubackin	477.50
13945	Supmunin	17.23
13946	Cipcadantor	403.54
13947	Thrunipommistor	240.48
13948	Monrobican	38.04
13949	Rapsapin	403.30
13950	Zeesipewover	167.81
13951	Emdimicator	307.15
13952	Cipkilicator	314.33
13953	Rapbanex	13.06
13954	Thrududicator	420.98
13955	Endkilar	244.71
13956	Upzapar	306.45
13957	Zeepebin	467.71
13958	Winmunedex	207.85
13959	Barerex	428.43
13960	Frowerplistor	138.52
13961	Winjubplistor	53.60
13962	Lomhupantor	399.10
13963	Dopjubazz	123.91
13964	Emmunicator	307.96
13965	Tuptinor	148.89
13966	Bartinplazz	374.50
13967	Varerower	187.99
13968	Hapniponicator	145.33
13969	Endtanilicator	174.23
13970	Grofropower	45.71
13971	Partinommer	274.95
13972	Varjubedgar	375.91
13973	Frosipax	318.22
13974	Zeepickor	419.65
13975	Trutanower	141.25
13976	Hapquesticover	14.55
13977	Retinan	194.57
13978	Varnipicator	381.88
13979	Insapimin	141.69
13980	Monkilazz	59.98
13981	Winjubex	322.05
13982	Adpebamicator	485.30
13983	Adcadackantor	69.42
13984	Grobanaman	272.38
13985	Winwerax	387.85
13986	Rapfropower	476.15
13987	Klibaninex	348.81
13988	Parnipazz	270.51
13989	Cipjubax	84.55
13990	Dopzapex	239.83
13991	Tupvenazz	300.58
13992	Supcadax	317.39
13993	Partumepor	136.22
13994	Trufropefower	277.74
13995	Endrobantor	489.11
13996	Trutumedin	62.11
13997	Tipjubefower	433.93
13998	Supvenan	125.87
13999	Varwerazz	329.62
14000	Unwerackan	142.73
14001	Cipwerimin	216.56
14002	Rapmunar	96.15
14003	Hapdimicator	363.81
14004	Winfropewazz	358.59
14005	Aderopar	392.86
14006	Cipvenopor	431.24
14007	Emtinan	496.12
14008	Unnipentor	93.41
14009	Monroban	280.73
14010	Barglibonin	231.16
14011	Qwivenentor	112.88
14012	Monbanax	86.82
14013	Pardimantor	67.16
14014	Varglibexan	369.45
14015	Cipnipewower	316.47
14016	Monfropin	68.30
14017	Injubazz	330.68
14018	Zeeglibentor	351.54
14019	Inpebistor	420.11
14020	Tuptinilin	172.74
14021	Dopfropantor	26.69
14022	Emerexazz	417.48
14023	Revenin	61.78
14024	Bartanover	434.41
14025	Tuprobor	245.14
14026	Ingliban	457.56
14027	Adwerewistor	240.69
14028	Supnipor	41.48
14029	Dopzapor	430.54
14030	Undimilazz	80.14
14031	Barzapistor	80.61
14032	Cipcadazz	69.71
14033	Winkilefor	53.27
14034	Zeebanamax	498.96
14035	Bardudan	343.43
14036	Frocadazz	226.90
14037	Surdudazz	122.49
14038	Hapfropupicator	210.83
14039	Upsapantor	379.52
14040	Parglibin	456.61
14041	Adhupar	480.04
14042	Retinistor	256.40
14043	Updudistor	489.78
14044	Varquestower	353.40
14045	Dopjubupazz	127.95
14046	Varhupexazz	214.76
14047	Thrusipantor	251.23
14048	Trutumentor	266.77
14049	Endtanollin	461.27
14050	Dopbanefor	421.81
14051	Insipamicator	231.43
14052	Supjubover	83.40
14053	Endtanilicator	205.76
14054	Barcadicator	157.88
14055	Tipfropor	117.04
14056	Klihupanover	299.08
14057	Klirobupistor	35.37
14058	Ciperadower	429.40
14059	Unsapackan	114.45
14060	Adsapar	435.30
