date_ad	campaign
2007-07-12	Life is too short for boring furniture.
2007-07-20	Life is too short for boring furniture.
2007-07-23	Life is too short for boring furniture.
2007-08-02	Life is too short for boring furniture.
2007-08-09	Life is too short for boring furniture.
2007-08-10	Life is too short for boring furniture.
2007-08-12	Life is too short for boring furniture.
2007-08-16	Life is too short for boring furniture.
2007-08-26	Life is too short for boring furniture.
2007-08-28	Life is too short for boring furniture.
2007-10-21	Life is too short for boring furniture.
2007-10-25	Life is too short for boring furniture.
2007-11-13	Life is too short for boring furniture.
2007-12-05	Life is too short for boring furniture.
2008-01-05	Life is too short for boring furniture.
2008-01-06	Life is too short for boring furniture.
2008-01-23	Life is too short for boring furniture.
2008-02-12	Life is too short for boring furniture.
2008-02-23	Life is too short for boring furniture.
2008-03-03	Life is too short for boring furniture.
2008-03-16	Life is too short for boring furniture.
2008-03-28	Life is too short for boring furniture.
2008-03-30	Life is too short for boring furniture.
2008-04-04	Life is too short for boring furniture.
2008-04-10	Life is too short for boring furniture.
2008-04-14	Life is too short for boring furniture.
2008-04-15	Life is too short for boring furniture.
2008-04-30	Life is too short for boring furniture.
2008-05-03	Life is too short for boring furniture.
2008-05-04	Life is too short for boring furniture.
2008-05-05	Life is too short for boring furniture.
2008-05-23	Life is too short for boring furniture.
2008-05-26	Life is too short for boring furniture.
2008-06-28	Life is too short for boring furniture.
2008-07-24	Life is too short for boring furniture.
2008-08-01	Life is too short for boring furniture.
2008-08-08	Life is too short for boring furniture.
2008-08-15	Life is too short for boring furniture.
2008-08-31	Life is too short for boring furniture.
2008-09-05	Life is too short for boring furniture.
2008-09-06	Life is too short for boring furniture.
2008-09-14	Life is too short for boring furniture.
2008-09-20	Life is too short for boring furniture.
2008-09-21	Life is too short for boring furniture.
2008-10-08	Life is too short for boring furniture.
2008-10-28	Life is too short for boring furniture.
2008-11-25	Life is too short for boring furniture.
2008-12-03	Life is too short for boring furniture.
2008-12-08	Life is too short for boring furniture.
2008-12-09	Life is too short for boring furniture.
2008-12-11	Life is too short for boring furniture.
2008-12-15	Life is too short for boring furniture.
2008-12-27	Life is too short for boring furniture.
2009-01-15	Life is too short for boring furniture.
2009-01-23	Life is too short for boring furniture.
2009-02-01	Life is too short for boring furniture.
2009-02-08	Life is too short for boring furniture.
2009-02-14	Life is too short for boring furniture.
2009-02-20	Life is too short for boring furniture.
2009-03-04	Life is too short for boring furniture.
2009-03-05	Life is too short for boring furniture.
2009-03-14	Life is too short for boring furniture.
2009-03-31	Life is too short for boring furniture.
2009-04-17	Life is too short for boring furniture.
2009-05-04	Life is too short for boring furniture.
2009-05-09	Life is too short for boring furniture.
2009-06-17	Life is too short for boring furniture.
2009-06-22	Life is too short for boring furniture.
2009-07-16	Life is too short for boring furniture.
2009-07-24	Life is too short for boring furniture.
2009-08-05	Life is too short for boring furniture.
2009-08-08	Life is too short for boring furniture.
2009-08-10	Life is too short for boring furniture.
2009-08-26	Life is too short for boring furniture.
2009-10-01	Life is too short for boring furniture.
2009-10-16	Life is too short for boring furniture.
2009-10-18	Life is too short for boring furniture.
2009-10-29	Life is too short for boring furniture.
2009-11-01	Life is too short for boring furniture.
2009-11-12	Life is too short for boring furniture.
2009-11-19	Life is too short for boring furniture.
2009-11-20	Life is too short for boring furniture.
2009-12-03	Life is too short for boring furniture.
2009-12-08	Life is too short for boring furniture.
2010-01-18	Life is too short for boring furniture.
2010-01-22	Life is too short for boring furniture.
2010-01-28	Life is too short for boring furniture.
2010-02-01	Life is too short for boring furniture.
2010-02-12	Life is too short for boring furniture.
2010-03-13	Life is too short for boring furniture.
2010-03-14	Life is too short for boring furniture.
2010-03-19	Life is too short for boring furniture.
2010-03-24	Life is too short for boring furniture.
2010-03-27	Life is too short for boring furniture.
2010-03-31	Life is too short for boring furniture.
2010-04-14	Life is too short for boring furniture.
2010-04-18	Life is too short for boring furniture.
2010-04-25	Life is too short for boring furniture.
2010-04-30	Life is too short for boring furniture.
2010-05-10	Life is too short for boring furniture.
2010-05-12	Life is too short for boring furniture.
2010-05-15	Life is too short for boring furniture.
2010-05-19	Life is too short for boring furniture.
2010-05-21	Life is too short for boring furniture.
2010-05-31	Life is too short for boring furniture.
2010-06-13	Life is too short for boring furniture.
2010-06-14	Life is too short for boring furniture.
2010-06-21	Life is too short for boring furniture.
2010-06-25	Life is too short for boring furniture.
2010-07-01	Life is too short for boring furniture.
2010-07-06	Life is too short for boring furniture.
2010-07-19	Life is too short for boring furniture.
2010-09-01	Life is too short for boring furniture.
2010-09-02	Life is too short for boring furniture.
2010-09-07	Life is too short for boring furniture.
2010-09-13	Life is too short for boring furniture.
2010-09-27	Life is too short for boring furniture.
2010-10-17	Life is too short for boring furniture.
